step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
34,3.512351,8.582432,24.287232000000017,930.656738,939.239197,1659.375977,914.78717,0.164768,914.951965,13
34,3.512351,8.544608,24.42394999999999,930.615173,939.15979,1659.516235,914.614014,0.121856,914.73584,13
34,3.512351,8.546848,23.294617000000017,930.689514,939.236389,1659.380859,915.640625,0.301056,915.941772,13
34,3.512351,8.662497,24.835999000000015,930.655212,939.317688,1659.237305,914.401794,0.079872,914.481689,13
35,3.476751,8.525056,22.57421899999997,924.00116,932.526245,1671.321167,909.480957,0.47104,909.952026,13
35,3.476751,8.529664,23.306640000000016,924.00061,932.530273,1671.313965,908.905151,0.318464,909.223633,13
35,3.476751,8.539808,22.665404999999964,923.98645,932.526245,1671.321167,909.471741,0.38912,909.86084,13
35,3.476751,8.78048,23.21533199999999,923.754028,932.534485,1671.306519,909.028564,0.29056,909.319153,13
35,3.476751,8.474337,23.275513000000046,924.005005,932.47937,1671.405273,908.958252,0.2456,909.203857,13
35,3.476751,8.503648,22.862487999999985,923.982727,932.486389,1671.3927,909.277893,0.346016,909.623901,13
35,3.476751,8.528064,23.84417700000006,923.875061,932.403137,1671.541992,908.483154,0.075776,908.55896,13
35,3.476751,8.58192,24.020385000000033,923.944641,932.52655,1671.320679,908.343323,0.162816,908.506165,13
36,3.526826,8.412577,22.60760499999992,930.380066,938.792664,1660.165283,915.814392,0.370688,916.185059,13
36,3.526826,8.477407,24.92053199999998,930.314819,938.792236,1660.165894,913.664856,0.206848,913.871704,13
36,3.526826,8.441312,22.907836999999972,930.353271,938.794556,1660.161865,915.694336,0.192384,915.886719,13
36,3.526826,8.443776,23.061400999999933,930.349854,938.79364,1660.163452,915.573547,0.15872,915.732239,13
36,3.526826,8.413184,22.885804000000007,930.343079,938.756287,1660.229492,915.685181,0.185344,915.870483,13
36,3.526826,8.498528,23.094055000000026,930.257507,938.756042,1660.230103,915.533997,0.127968,915.661987,13
36,3.526826,8.483583,23.710875999999985,930.018799,938.50238,1660.678711,914.609253,0.182272,914.791504,13
36,3.526826,8.533568,24.31854300000009,930.208618,938.742188,1660.254517,914.338806,0.084832,914.423645,13
37,3.496359,8.394272,22.03668200000004,923.017761,931.412048,1673.320557,908.699463,0.67584,909.375366,13
37,3.496359,8.774529,23.153748000000064,922.642151,931.416687,1673.312256,907.738647,0.524288,908.262939,13
37,3.496359,8.435808,22.19360299999994,922.976135,931.411926,1673.320801,908.596741,0.621568,909.218323,13
37,3.496359,8.430656,22.673766999999998,922.973938,931.404602,1673.333984,908.213745,0.51712,908.730835,13
37,3.496359,8.474944,22.637389999999982,922.896362,931.371277,1673.393921,908.415405,0.318464,908.733887,13
37,3.496359,8.509377,22.60528599999998,922.844299,931.353699,1673.425415,908.316406,0.432064,908.748413,13
37,3.496359,8.514496,23.728699000000006,922.788696,931.303162,1673.516235,907.495605,0.078848,907.574463,13
37,3.496359,8.48176,23.610595999999987,922.778625,931.260376,1673.59314,907.351807,0.297984,907.64978,13
38,3.637221,8.408192,22.618957000000023,926.788269,935.196472,1666.549316,912.212891,0.364544,912.577515,13
38,3.637221,8.606625,22.942627000000016,926.593567,935.200195,1666.542603,911.909668,0.347968,912.257568,13
38,3.637221,8.405216,22.562256000000048,926.737061,935.142273,1666.645752,912.197021,0.382976,912.580017,13
38,3.637221,8.45712,22.709351000000083,926.735657,935.192749,1666.555786,912.10144,0.381952,912.483398,13
38,3.637221,8.448383,22.95855800000004,926.674194,935.122559,1666.68103,911.962585,0.201408,912.164001,13
38,3.637221,8.526432,23.684935999999993,926.608093,935.134521,1666.659668,911.303162,0.146432,911.449585,13
38,3.637221,8.497856,23.108397999999966,926.594055,935.091919,1666.735596,911.905762,0.077824,911.983521,13
38,3.637221,8.592736,23.817932999999925,926.468994,935.061707,1666.789429,911.128296,0.115488,911.243774,13
39,3.689198,8.547071,23.248290999999995,923.033569,931.580627,1673.017822,907.964722,0.367616,908.332336,13
39,3.689198,8.610272,23.198609000000033,923.014526,931.624817,1672.938354,908.09137,0.334848,908.426208,13
39,3.689198,8.610464,23.92266900000004,923.01416,931.624634,1672.938599,907.619019,0.082944,907.701965,13
39,3.689198,8.613088,23.748047000000042,923.035706,931.648804,1672.895386,907.597656,0.303104,907.900757,13
39,3.689198,8.561216,23.035462000000052,923.018066,931.579285,1673.020142,908.237671,0.306176,908.543823,13
39,3.689198,8.590113,23.203308000000106,922.981262,931.57135,1673.034302,908.154053,0.214016,908.368042,13
39,3.689198,8.62848,24.83013900000003,922.973816,931.602295,1672.978882,906.697388,0.074752,906.772156,13
39,3.689198,8.533089,24.441161999999963,922.976379,931.50946,1673.14563,906.914673,0.1536,907.068298,13
40,3.580947,8.600256,23.23303300000009,923.857422,932.457703,1671.444214,908.845764,0.37888,909.22467,13
40,3.580947,8.621696,23.17279099999996,923.83606,932.457764,1671.444092,908.870239,0.41472,909.284973,13
40,3.580947,8.55264,23.03063899999995,923.986206,932.538818,1671.298706,908.945923,0.562176,909.508179,13
40,3.580947,8.598207,23.343384000000015,923.998474,932.59668,1671.194946,909.006592,0.246784,909.253296,13
40,3.580947,8.750751,23.396423000000027,923.843323,932.594055,1671.199707,908.702026,0.495616,909.197632,13
40,3.580947,8.630688,24.296997000000033,923.84613,932.476807,1671.40979,908.0979,0.08192,908.17981,13
40,3.580947,8.621344,25.288941000000023,923.970215,932.591553,1671.204224,907.070435,0.232224,907.302612,13
40,3.580947,8.643904,23.951598999999987,923.706116,932.350037,1671.637085,908.212036,0.186368,908.398438,13
