step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
23,3.760975,10.739679,30.88842800000009,953.235168,963.974854,3233.592529,933.00354,0.082944,933.086426,13
23,3.760975,10.696896,29.92199699999992,953.378174,964.075073,3233.256348,933.18335,0.969728,934.153076,13
24,3.622917,10.93744,31.198729999999955,952.327209,963.264648,3235.976562,931.994263,0.07168,932.065918,13
24,3.622917,10.815392,30.571350000000052,952.240234,963.055603,3236.679199,932.019287,0.464896,932.484253,13
24,3.622917,10.724224,30.56805399999996,952.075195,962.799438,3237.540283,931.643799,0.587584,932.231384,13
24,3.622917,10.97136,30.939697000000024,951.904419,962.875793,3237.283447,931.684204,0.251904,931.936096,13
24,3.622917,10.86096,30.735108000000082,952.18689,963.047852,3236.705078,931.704468,0.608256,932.312744,13
24,3.622917,10.5472,30.013611000000083,952.356934,962.904114,3237.188232,932.496399,0.394112,932.890503,13
24,3.622917,10.912896,31.13989300000003,951.949768,962.862671,3237.327637,931.590698,0.132096,931.722778,13
24,3.622917,10.925695,31.22833300000002,951.95929,962.88501,3237.252441,931.592163,0.064512,931.656677,13
25,3.798788,10.862207,31.461303999999927,958.19281,969.054993,3216.640869,937.319275,0.274432,937.593689,13
25,3.798788,10.71632,30.675659999999993,957.979248,968.695557,3217.834473,937.107544,0.912384,938.019897,13
25,3.798788,10.702304,30.911804000000075,957.994385,968.696716,3217.830566,936.979004,0.805888,937.784912,13
25,3.798788,10.756608,30.952819999999974,957.934387,968.690979,3217.849609,937.050049,0.688128,937.738159,13
25,3.798788,10.817823,31.019226000000003,957.863525,968.681335,3217.881592,937.100952,0.561152,937.662109,13
25,3.798788,10.530016,30.206054999999992,958.143433,968.673462,3217.907715,937.794556,0.672768,938.467407,13
25,3.798788,10.64944,30.868713999999954,957.938904,968.588318,3218.190674,937.110352,0.60928,937.719604,13
25,3.798788,10.71328,31.61273200000005,957.950867,968.664124,3217.938965,936.972534,0.078848,937.051392,13
26,3.519699,11.142879,30.97705099999996,955.267883,966.410767,3225.442139,935.028198,0.405504,935.433716,13
26,3.519699,11.047104,30.05377199999998,955.303894,966.351013,3225.641357,935.230347,1.06688,936.297241,13
26,3.519699,10.863647,29.99340799999993,955.447388,966.311035,3225.774902,935.549561,0.768,936.317627,13
26,3.519699,10.865472,30.078002999999967,955.413696,966.279175,3225.881348,935.15979,1.041408,936.201172,13
26,3.519699,10.730816,29.68066399999998,955.326172,966.057007,3226.623047,935.641113,0.735232,936.376343,13
26,3.519699,10.850624,30.664795000000026,955.433716,966.284363,3225.864014,935.115784,0.503808,935.619568,13
26,3.519699,10.8472,30.67474399999992,955.076416,965.923645,3227.068604,934.934509,0.314368,935.248901,13
26,3.519699,10.811744,31.04205300000001,955.212341,966.024109,3226.733154,934.889893,0.09216,934.982056,13
27,3.532003,10.819616,30.384705000000054,951.950378,962.77002,3237.63916,932.20105,0.184288,932.385315,13
27,3.532003,10.55888,29.91027799999995,952.089172,962.648071,3238.049072,932.227539,0.51024,932.737793,13
27,3.532003,10.574112,29.660033999999996,952.070435,962.644531,3238.061035,932.27478,0.709632,932.984497,13
27,3.532003,10.6056,29.881348000000003,951.848755,962.454346,3238.700928,931.865356,0.707584,932.572998,13
27,3.532003,10.471231,29.442627000000016,952.002319,962.473572,3238.63623,932.623657,0.407264,933.030945,13
27,3.532003,10.66864,30.483337000000006,951.710327,962.378967,3238.95459,931.755371,0.140288,931.89563,13
27,3.532003,10.637472,30.166808999999944,951.996033,962.633484,3238.098389,931.875854,0.590848,932.466675,13
27,3.532003,10.602304,30.293763000000013,951.766785,962.36908,3238.988037,932.006714,0.068608,932.075317,13
28,3.360928,10.608,30.653197999999975,955.082703,965.690674,3227.847168,934.976318,0.061184,935.037476,13
28,3.360928,10.606656,29.754212000000052,955.356567,965.963196,3226.936523,935.244507,0.964512,936.208984,13
28,3.360928,10.604769,29.492126999999982,955.365234,965.970032,3226.913818,935.512268,0.965632,936.477905,13
28,3.360928,10.609952,29.97161899999992,955.164185,965.774109,3227.568359,935.20752,0.594944,935.80249,13
28,3.360928,10.603968,29.653259999999932,955.367798,965.971741,3226.907959,935.469727,0.848768,936.318481,13
28,3.360928,10.874176,30.443358999999987,955.289429,966.163574,3226.267334,935.1427,0.577536,935.720215,13
28,3.360928,10.672288,30.31390399999998,955.140442,965.812744,3227.438965,934.90387,0.594944,935.49884,13
28,3.360928,10.548736,29.644408999999996,955.252014,965.80072,3227.479492,935.506042,0.65024,936.156311,13
29,3.405833,10.72192,30.506348000000003,957.437622,968.159546,3219.615967,937.030579,0.622592,937.653198,13
29,3.405833,10.68432,29.89801,957.470154,968.15448,3219.632568,937.372742,0.883712,938.25647,13
29,3.405833,10.746048,30.23498500000005,957.409973,968.156006,3219.627686,937.157227,0.763776,937.921021,13
29,3.405833,10.68464,29.981812000000104,957.477722,968.162354,3219.606445,937.293762,0.886784,938.180542,13
29,3.405833,10.542112,29.539672999999993,957.478271,968.020386,3220.078857,937.620667,0.860032,938.480713,13
29,3.405833,10.736192,30.76348900000005,957.312683,968.048889,3219.983887,937.120667,0.164736,937.2854,13
29,3.405833,10.754624,30.93414299999995,957.416748,968.171387,3219.57666,937.167603,0.069632,937.237244,13
29,3.405833,10.682465,30.49011299999995,957.381104,968.063599,3219.935059,937.187378,0.386048,937.573486,13
30,3.510534,10.845568,30.225891000000047,959.815613,970.661194,3211.318115,939.622192,0.813056,940.435303,13
